["1642546800000","2.86760000","2.86810000","2.86500000","2.86570000","13457.00000000","38571.66820000"],
["1642546860000","2.86560000","2.86810000","2.86520000","2.86780000","13373.00000000","38331.15870000"],
["1642546920000","2.86780000","2.86890000","2.86650000","2.86760000","21416.00000000","61427.76830000"],
["1642546980000","2.86860000","2.87440000","2.86860000","2.87240000","35952.00000000","103250.17340000"],
["1642547040000","2.87230000","2.87300000","2.87130000","2.87140000","2996.00000000","8605.19080000"],
["1642547100000","2.87160000","2.87420000","2.86970000","2.87420000","12244.00000000","35151.05450000"],
["1642547160000","2.87340000","2.87420000","2.87150000","2.87350000","11095.00000000","31875.07650000"],
["1642547220000","2.87370000","2.87450000","2.87140000","2.87350000","6369.00000000","18298.32670000"],
["1642547280000","2.87260000","2.87490000","2.87250000","2.87340000","8877.00000000","25511.14680000"],
["1642547340000","2.87320000","2.87480000","2.87250000","2.87420000","1169.00000000","3359.25370000"],
["1642547400000","2.87440000","2.87610000","2.87370000","2.87610000","5805.00000000","16690.15490000"],
["1642547460000","2.87540000","2.87990000","2.87540000","2.87920000","25580.00000000","73632.91400000"],
["1642547520000","2.87890000","2.87920000","2.87370000","2.87450000","16766.00000000","48234.42250000"],
["1642547580000","2.87440000","2.87610000","2.87130000","2.87310000","9667.00000000","27775.55220000"],
["1642547640000","2.87390000","2.87440000","2.87190000","2.87240000","6601.00000000","18964.83050000"],
["1642547700000","2.87240000","2.87260000","2.86750000","2.86760000","3877.00000000","11126.28770000"],
["1642547760000","2.86800000","2.86930000","2.86230000","2.86230000","9195.00000000","26336.36530000"],
["1642547820000","2.86220000","2.86350000","2.86150000","2.86190000","5931.00000000","16978.43990000"],
["1642547880000","2.86250000","2.86570000","2.86160000","2.86160000","11923.00000000","34133.33240000"],
["1642547940000","2.86250000","2.86510000","2.86250000","2.86370000","5023.00000000","14384.08880000"],
["1642548000000","2.86360000","2.86420000","2.86150000","2.86400000","2792.00000000","7991.91620000"],
["1642548060000","2.86400000","2.86450000","2.86180000","2.86370000","3387.00000000","9698.39430000"],
["1642548120000","2.86370000","2.86770000","2.86300000","2.86370000","14315.00000000","41022.78920000"],
["1642548180000","2.86390000","2.86490000","2.86010000","2.86030000","11052.00000000","31633.96090000"],
["1642548240000","2.86020000","2.86130000","2.85920000","2.86030000","4338.00000000","12406.52340000"],
["1642548300000","2.86000000","2.86580000","2.85930000","2.86390000","4841.00000000","13864.29670000"],
["1642548360000","2.86330000","2.86560000","2.86300000","2.86480000","1825.00000000","5227.03650000"],
["1642548420000","2.86490000","2.86530000","2.86320000","2.86440000","2913.00000000","8341.29070000"],
["1642548480000","2.86530000","2.86670000","2.86440000","2.86670000","9362.00000000","26830.07380000"],
["1642548540000","2.86710000","2.86710000","2.86240000","2.86340000","5670.00000000","16244.04330000"],
["1642548600000","2.86330000","2.86590000","2.85990000","2.86160000","8784.00000000","25137.28810000"],
["1642548660000","2.86120000","2.86120000","2.85790000","2.85910000","25968.00000000","74248.66770000"],
["1642548720000","2.85950000","2.85990000","2.85360000","2.85430000","15889.00000000","45391.44910000"],
["1642548780000","2.85490000","2.85800000","2.85480000","2.85660000","9517.00000000","27181.56060000"],
["1642548840000","2.85660000","2.86190000","2.85620000","2.86000000","7770.00000000","22224.99950000"],
["1642548900000","2.86090000","2.86100000","2.85550000","2.85660000","7631.00000000","21808.73950000"],
["1642548960000","2.85680000","2.85880000","2.85500000","2.85600000","18072.00000000","51618.59630000"],
["1642549020000","2.85670000","2.85790000","2.85450000","2.85670000","5726.00000000","16354.51860000"],
["1642549080000","2.85700000","2.86050000","2.85700000","2.86050000","10709.00000000","30618.56550000"],
["1642549140000","2.85980000","2.86110000","2.85920000","2.85920000","7441.00000000","21286.05800000"],
["1642549200000","2.85910000","2.86060000","2.85660000","2.86050000","2489.00000000","7115.11530000"],
["1642549260000","2.86020000","2.86500000","2.85950000","2.86390000","7558.00000000","21639.62750000"],
["1642549320000","2.86240000","2.86480000","2.86150000","2.86150000","1397.00000000","3998.61730000"],
["1642549380000","2.86220000","2.86220000","2.85700000","2.85710000","9903.00000000","28323.60710000"],
["1642549440000","2.85700000","2.86090000","2.85530000","2.85780000","38940.00000000","111269.12150000"],
["1642549500000","2.85750000","2.85860000","2.85500000","2.85570000","10995.00000000","31403.40440000"],
["1642549560000","2.85570000","2.85700000","2.85420000","2.85510000","11240.00000000","32092.25090000"],
["1642549620000","2.85530000","2.85630000","2.85490000","2.85490000","6287.00000000","17950.34620000"],
["1642549680000","2.85490000","2.85800000","2.85490000","2.85610000","6143.00000000","17545.38370000"],
["1642549740000","2.85550000","2.85690000","2.85490000","2.85570000","10100.00000000","28840.96040000"],
["1642549800000","2.85570000","2.85680000","2.85410000","2.85470000","7859.00000000","22440.47530000"],
["1642549860000","2.85540000","2.85880000","2.85470000","2.85560000","13406.00000000","38292.87640000"],
["1642549920000","2.85610000","2.85850000","2.85540000","2.85600000","5662.00000000","16176.53870000"],
["1642549980000","2.85600000","2.85770000","2.85430000","2.85670000","6509.00000000","18588.06990000"],
["1642550040000","2.85550000","2.86200000","2.85520000","2.86170000","11975.00000000","34209.15950000"],
["1642550100000","2.85970000","2.86010000","2.85680000","2.85720000","1571.00000000","4488.81780000"],
["1642550160000","2.85630000","2.85960000","2.85630000","2.85920000","3046.00000000","8705.27810000"],
["1642550220000","2.85990000","2.86150000","2.85920000","2.85950000","6468.00000000","18506.52140000"],
["1642550280000","2.86120000","2.86120000","2.85940000","2.86050000","572.00000000","1635.83960000"],
["1642550340000","2.85990000","2.86070000","2.85580000","2.85580000","9853.00000000","28172.68260000"],
["1642550400000","2.85690000","2.86260000","2.85640000","2.86120000","21469.00000000","61381.12150000"],
["1642550460000","2.86080000","2.86160000","2.85450000","2.85540000","24813.00000000","70881.92820000"],
["1642550520000","2.85530000","2.85530000","2.84250000","2.84340000","59531.00000000","169580.81500000"],
["1642550580000","2.84320000","2.84760000","2.84150000","2.84760000","17349.00000000","49345.87730000"],
["1642550640000","2.84770000","2.85000000","2.84480000","2.84500000","14210.00000000","40456.75540000"],
["1642550700000","2.84500000","2.85150000","2.84500000","2.84700000","8627.00000000","24574.43420000"],
["1642550760000","2.84670000","2.84990000","2.84660000","2.84990000","9142.00000000","26040.60300000"],
["1642550820000","2.84970000","2.85570000","2.84970000","2.85500000","12220.00000000","34878.46160000"],
["1642550880000","2.85550000","2.85620000","2.85360000","2.85360000","6944.00000000","19827.80290000"],
["1642550940000","2.85340000","2.85340000","2.84710000","2.84740000","11618.00000000","33113.62840000"],
["1642551000000","2.84710000","2.84990000","2.84630000","2.84840000","1726.00000000","4915.69270000"],
["1642551060000","2.84880000","2.85300000","2.84880000","2.85080000","4895.00000000","13957.78000000"],
["1642551120000","2.85130000","2.85270000","2.84960000","2.85100000","5389.00000000","15367.24200000"],
["1642551180000","2.85080000","2.85650000","2.85080000","2.85590000","9350.00000000","26685.95090000"],
["1642551240000","2.85540000","2.85610000","2.85450000","2.85450000","5559.00000000","15874.53710000"],
["1642551300000","2.85560000","2.85560000","2.85030000","2.85350000","17142.00000000","48917.89880000"],
["1642551360000","2.85310000","2.86090000","2.85290000","2.85980000","20528.00000000","58691.31910000"],
["1642551420000","2.85980000","2.85980000","2.85310000","2.85310000","16261.00000000","46446.39620000"],
["1642551480000","2.85290000","2.85590000","2.85270000","2.85380000","7854.00000000","22417.84050000"],
["1642551540000","2.85430000","2.85580000","2.85040000","2.85120000","14207.00000000","40542.19280000"],
["1642551600000","2.85080000","2.85520000","2.85000000","2.85500000","14592.00000000","41620.01140000"],
["1642551660000","2.85490000","2.85580000","2.85410000","2.85540000","8203.00000000","23420.57640000"],
["1642551720000","2.85610000","2.85840000","2.85610000","2.85820000","7593.00000000","21696.04990000"],
["1642551780000","2.85820000","2.85970000","2.85730000","2.85730000","8410.00000000","24042.79180000"],
["1642551840000","2.85860000","2.86070000","2.85860000","2.86070000","8002.00000000","22882.94340000"],
["1642551900000","2.86070000","2.86140000","2.85940000","2.86020000","16250.00000000","46476.71110000"],
["1642551960000","2.86050000","2.86440000","2.86010000","2.86420000","6817.00000000","19507.23310000"],
["1642552020000","2.86420000","2.86660000","2.86340000","2.86420000","6820.00000000","19537.32910000"],
["1642552080000","2.86480000","2.86720000","2.86360000","2.86720000","10076.00000000","28872.88220000"],
["1642552140000","2.86730000","2.86970000","2.86500000","2.86500000","14483.00000000","41541.15970000"],
["1642552200000","2.86400000","2.86740000","2.86260000","2.86360000","6490.00000000","18592.76410000"],
["1642552260000","2.86330000","2.86600000","2.86180000","2.86180000","9335.00000000","26729.59570000"],
["1642552320000","2.86210000","2.86250000","2.85740000","2.85740000","15229.00000000","43550.51920000"],
["1642552380000","2.85810000","2.85830000","2.85650000","2.85820000","4486.00000000","12817.88690000"],
["1642552440000","2.85810000","2.85810000","2.85550000","2.85560000","4707.00000000","13443.79150000"],
["1642552500000","2.85570000","2.85690000","2.85350000","2.85450000","5248.00000000","14986.73560000"],
