["1627081200000","0.00000638","0.00000640","0.00000638","0.00000639","15115837490.00","96580.69775877"],
["1627081260000","0.00000639","0.00000640","0.00000638","0.00000638","8432587092.00","53844.38668657"],
["1627081320000","0.00000638","0.00000640","0.00000637","0.00000637","12702813652.00","81115.94765364"],
["1627081380000","0.00000638","0.00000639","0.00000637","0.00000638","7188583308.00","45883.14845173"],
["1627081440000","0.00000638","0.00000640","0.00000638","0.00000640","4895438288.00","31278.57945443"],
["1627081500000","0.00000639","0.00000640","0.00000638","0.00000638","8169466231.00","52175.27973857"],
["1627081560000","0.00000638","0.00000640","0.00000638","0.00000638","4085021405.00","26089.68914196"],
["1627081620000","0.00000639","0.00000640","0.00000638","0.00000639","7618894429.00","48651.00559449"],
["1627081680000","0.00000640","0.00000641","0.00000639","0.00000640","9476006126.00","60642.44050450"],
["1627081740000","0.00000641","0.00000641","0.00000639","0.00000641","7530214932.00","48225.03973140"],
["1627081800000","0.00000641","0.00000642","0.00000640","0.00000642","5709212492.00","36571.72642761"],
["1627081860000","0.00000641","0.00000642","0.00000638","0.00000639","15746309666.00","100884.68107247"],
["1627081920000","0.00000639","0.00000640","0.00000638","0.00000640","4914420391.00","31416.42472952"],
["1627081980000","0.00000639","0.00000641","0.00000639","0.00000641","7202073494.00","46096.23472625"],
["1627082040000","0.00000640","0.00000641","0.00000640","0.00000641","7449810029.00","47698.58796986"],
["1627082100000","0.00000640","0.00000642","0.00000639","0.00000641","15643352725.00","100178.27994792"],
["1627082160000","0.00000641","0.00000641","0.00000639","0.00000639","4327765700.00","27702.31580104"],
["1627082220000","0.00000640","0.00000640","0.00000639","0.00000640","1884699171.00","12052.67609089"],
["1627082280000","0.00000639","0.00000641","0.00000639","0.00000640","5011751355.00","32074.90426487"],
["1627082340000","0.00000640","0.00000641","0.00000639","0.00000640","7738856054.00","49535.44506185"],
["1627082400000","0.00000640","0.00000641","0.00000639","0.00000640","4013169461.00","25697.41175284"],
["1627082460000","0.00000641","0.00000641","0.00000640","0.00000640","4780804922.00","30611.27340467"],
["1627082520000","0.00000641","0.00000641","0.00000640","0.00000641","8647008272.00","55374.44358901"],
["1627082580000","0.00000641","0.00000643","0.00000640","0.00000642","12750973600.00","81783.30873873"],
["1627082640000","0.00000643","0.00000643","0.00000640","0.00000643","16446520118.00","105490.33478027"],
["1627082700000","0.00000642","0.00000643","0.00000642","0.00000642","1311393816.00","8422.96325362"],
["1627082760000","0.00000643","0.00000644","0.00000640","0.00000642","34806076829.00","223656.19574100"],
["1627082820000","0.00000642","0.00000642","0.00000640","0.00000641","3852770501.00","24697.25056856"],
["1627082880000","0.00000641","0.00000644","0.00000641","0.00000642","6566196791.00","42200.69896684"],
["1627082940000","0.00000643","0.00000643","0.00000642","0.00000642","3062309288.00","19681.99989793"],
["1627083000000","0.00000643","0.00000644","0.00000642","0.00000644","9780022782.00","62888.92919491"],
["1627083060000","0.00000643","0.00000644","0.00000642","0.00000643","15390260732.00","98950.79890628"],
["1627083120000","0.00000642","0.00000645","0.00000642","0.00000644","9886183117.00","63638.04130574"],
["1627083180000","0.00000643","0.00000646","0.00000643","0.00000646","18570989033.00","119819.91386110"],
["1627083240000","0.00000645","0.00000647","0.00000645","0.00000646","11404963258.00","73690.67671189"],
["1627083300000","0.00000646","0.00000647","0.00000645","0.00000647","11053389462.00","71407.44789409"],
["1627083360000","0.00000646","0.00000647","0.00000645","0.00000647","13937128100.00","90071.18166795"],
["1627083420000","0.00000647","0.00000648","0.00000646","0.00000647","7316649220.00","47339.94581376"],
["1627083480000","0.00000648","0.00000648","0.00000647","0.00000648","5554827021.00","35991.75326976"],
["1627083540000","0.00000648","0.00000649","0.00000647","0.00000649","33559514415.00","217587.63614463"],
["1627083600000","0.00000649","0.00000650","0.00000648","0.00000649","26109751788.00","169436.48469461"],
["1627083660000","0.00000648","0.00000649","0.00000646","0.00000647","12110315127.00","78430.67680247"],
["1627083720000","0.00000646","0.00000647","0.00000645","0.00000645","6190924997.00","40002.63912721"],
["1627083780000","0.00000646","0.00000646","0.00000645","0.00000645","6187318208.00","39914.61192137"],
["1627083840000","0.00000646","0.00000647","0.00000645","0.00000647","13753332240.00","88840.47866795"],
["1627083900000","0.00000647","0.00000648","0.00000645","0.00000647","10061743080.00","65024.71737129"],
["1627083960000","0.00000647","0.00000647","0.00000646","0.00000647","4815313611.00","31140.19730561"],
["1627084020000","0.00000646","0.00000648","0.00000646","0.00000648","10611171823.00","68662.51745937"],
["1627084080000","0.00000648","0.00000648","0.00000647","0.00000648","5031615797.00","32584.96194134"],
["1627084140000","0.00000648","0.00000648","0.00000647","0.00000648","1550906663.00","10043.57348846"],
["1627084200000","0.00000648","0.00000648","0.00000646","0.00000647","7046586540.00","45602.68315235"],
["1627084260000","0.00000646","0.00000647","0.00000646","0.00000647","9279585832.00","59998.61224530"],
["1627084320000","0.00000647","0.00000648","0.00000646","0.00000647","5660973363.00","36615.74211127"],
["1627084380000","0.00000647","0.00000647","0.00000646","0.00000646","7910136207.00","51116.13612818"],
["1627084440000","0.00000646","0.00000647","0.00000646","0.00000646","3492887266.00","22582.28998494"],
["1627084500000","0.00000646","0.00000647","0.00000646","0.00000647","3170844596.00","20501.36212253"],
["1627084560000","0.00000647","0.00000649","0.00000646","0.00000648","17574144077.00","113819.22359932"],
["1627084620000","0.00000648","0.00000649","0.00000646","0.00000649","16203584830.00","104943.12313812"],
["1627084680000","0.00000649","0.00000650","0.00000647","0.00000647","9906520854.00","64201.73254143"],
["1627084740000","0.00000647","0.00000648","0.00000646","0.00000648","20691317206.00","133795.62155538"],
["1627084800000","0.00000647","0.00000649","0.00000647","0.00000648","6716467812.00","43516.76619693"],
["1627084860000","0.00000648","0.00000648","0.00000643","0.00000644","20893304464.00","134872.96554087"],
["1627084920000","0.00000644","0.00000645","0.00000642","0.00000642","10806883078.00","69515.41709897"],
["1627084980000","0.00000642","0.00000643","0.00000639","0.00000640","24878745474.00","159381.77690105"],
["1627085040000","0.00000641","0.00000643","0.00000640","0.00000642","18923632910.00","121426.68685131"],
["1627085100000","0.00000642","0.00000643","0.00000642","0.00000643","14031413959.00","90108.46616323"],
["1627085160000","0.00000642","0.00000644","0.00000641","0.00000642","18147890576.00","116478.39744315"],
["1627085220000","0.00000642","0.00000643","0.00000641","0.00000642","5718213415.00","36707.42743467"],
["1627085280000","0.00000641","0.00000642","0.00000641","0.00000641","4988817481.00","31985.54591365"],
["1627085340000","0.00000642","0.00000642","0.00000637","0.00000639","42981611591.00","274398.22848401"],
["1627085400000","0.00000638","0.00000639","0.00000637","0.00000638","6685221969.00","42611.42341959"],
["1627085460000","0.00000637","0.00000638","0.00000637","0.00000638","4182600763.00","26675.26800775"],
["1627085520000","0.00000637","0.00000639","0.00000637","0.00000638","7298542902.00","46583.15716367"],
["1627085580000","0.00000638","0.00000640","0.00000638","0.00000639","11371883249.00","72720.70144791"],
["1627085640000","0.00000640","0.00000640","0.00000638","0.00000638","10308070139.00","65895.71776752"],
["1627085700000","0.00000638","0.00000640","0.00000638","0.00000640","10801516996.00","69084.10343088"],
["1627085760000","0.00000639","0.00000642","0.00000638","0.00000642","12800437255.00","81861.03029638"],
["1627085820000","0.00000642","0.00000642","0.00000640","0.00000640","19402695972.00","124363.35160585"],
["1627085880000","0.00000641","0.00000641","0.00000640","0.00000640","7704769673.00","49328.70973662"],
["1627085940000","0.00000640","0.00000641","0.00000639","0.00000640","19965655525.00","127782.59234151"],
["1627086000000","0.00000640","0.00000642","0.00000640","0.00000642","13845327229.00","88769.68117618"],
["1627086060000","0.00000641","0.00000643","0.00000640","0.00000643","13279237195.00","85132.81416198"],
["1627086120000","0.00000642","0.00000645","0.00000642","0.00000645","7046716629.00","45345.35142193"],
["1627086180000","0.00000644","0.00000646","0.00000642","0.00000644","13540680727.00","87263.99487474"],
["1627086240000","0.00000644","0.00000646","0.00000643","0.00000646","7399777769.00","47673.35933180"],
["1627086300000","0.00000645","0.00000646","0.00000644","0.00000645","7402407158.00","47728.66436663"],
["1627086360000","0.00000644","0.00000645","0.00000643","0.00000644","23881861308.00","153756.90087744"],
["1627086420000","0.00000645","0.00000645","0.00000644","0.00000645","4851615343.00","31282.09243009"],
["1627086480000","0.00000644","0.00000645","0.00000643","0.00000644","6014888394.00","38722.31770059"],
["1627086540000","0.00000643","0.00000644","0.00000642","0.00000642","16451574325.00","105808.65867027"],
["1627086600000","0.00000643","0.00000644","0.00000642","0.00000644","14653248942.00","94237.34357191"],
["1627086660000","0.00000643","0.00000645","0.00000643","0.00000644","6100267663.00","39297.38774669"],
["1627086720000","0.00000644","0.00000645","0.00000644","0.00000644","3426417867.00","22093.03619687"],
["1627086780000","0.00000645","0.00000646","0.00000644","0.00000646","8585964233.00","55376.50594631"],
["1627086840000","0.00000646","0.00000646","0.00000644","0.00000645","8056049920.00","51984.30463419"],
["1627086900000","0.00000645","0.00000646","0.00000644","0.00000646","3198993816.00","20655.49030656"],
["1627086960000","0.00000645","0.00000647","0.00000645","0.00000646","15256515292.00","98550.35001364"],
["1627087020000","0.00000646","0.00000647","0.00000645","0.00000647","3091369904.00","19979.30542689"],
["1627087080000","0.00000646","0.00000647","0.00000646","0.00000647","8058077775.00","52081.76364212"],
["1627087140000","0.00000646","0.00000648","0.00000646","0.00000647","7994692681.00","51749.76360958"],
["1627087200000","0.00000648","0.00000648","0.00000646","0.00000648","14102909809.00","91304.93882958"],
["1627087260000","0.00000648","0.00000649","0.00000648","0.00000649","9488065438.00","61545.86168987"],
["1627087320000","0.00000649","0.00000650","0.00000648","0.00000650","24940067793.00","162027.71745300"],
["1627087380000","0.00000650","0.00000650","0.00000648","0.00000648","9955638032.00","64608.07447594"],
["1627087440000","0.00000649","0.00000649","0.00000646","0.00000647","15551904340.00","100716.68652150"],
["1627087500000","0.00000648","0.00000649","0.00000647","0.00000649","7668110492.00","49719.85707590"],
["1627087560000","0.00000649","0.00000649","0.00000647","0.00000647","6889639207.00","44652.98391388"],
["1627087620000","0.00000648","0.00000648","0.00000646","0.00000646","22291138068.00","144193.81488313"],
["1627087680000","0.00000647","0.00000647","0.00000645","0.00000646","7435000552.00","48038.12312796"],
["1627087740000","0.00000646","0.00000647","0.00000645","0.00000645","6761251480.00","43675.56554320"],
["1627087800000","0.00000645","0.00000647","0.00000645","0.00000646","18336865300.00","118502.09685358"],
["1627087860000","0.00000646","0.00000649","0.00000646","0.00000648","12563176408.00","81325.79702576"],
["1627087920000","0.00000648","0.00000649","0.00000646","0.00000647","6278770224.00","40666.37852797"],
["1627087980000","0.00000648","0.00000648","0.00000647","0.00000647","1888046876.00","12224.59434171"],
["1627088040000","0.00000648","0.00000649","0.00000647","0.00000648","4880401360.00","31620.24415515"],
["1627088100000","0.00000648","0.00000649","0.00000647","0.00000649","4998333358.00","32422.61800645"],
["1627088160000","0.00000649","0.00000649","0.00000646","0.00000647","16443150118.00","106474.80371892"],
["1627088220000","0.00000647","0.00000647","0.00000646","0.00000647","2431029142.00","15716.28800845"],
["1627088280000","0.00000647","0.00000647","0.00000646","0.00000647","4335365486.00","28036.34496179"],
["1627088340000","0.00000647","0.00000648","0.00000645","0.00000647","7982376645.00","51623.02212192"],
["1627088400000","0.00000648","0.00000649","0.00000647","0.00000648","12224003073.00","79243.88627673"],
["1627088460000","0.00000648","0.00000648","0.00000647","0.00000648","3192089543.00","20681.89227748"],
["1627088520000","0.00000647","0.00000648","0.00000646","0.00000648","8582104336.00","55569.54851574"],
["1627088580000","0.00000647","0.00000648","0.00000646","0.00000647","6336827550.00","41019.33336359"],
["1627088640000","0.00000647","0.00000647","0.00000645","0.00000647","23629885112.00","152657.53638157"],
["1627088700000","0.00000647","0.00000648","0.00000647","0.00000647","2247052332.00","14544.23727016"],
["1627088760000","0.00000647","0.00000648","0.00000646","0.00000647","5809670600.00","37591.31286336"],
["1627088820000","0.00000647","0.00000649","0.00000647","0.00000648","11135608258.00","72169.22543051"],
["1627088880000","0.00000647","0.00000648","0.00000646","0.00000646","3311997899.00","21429.37840540"],
["1627088940000","0.00000647","0.00000647","0.00000644","0.00000645","7711595612.00","49784.66555701"],
["1627089000000","0.00000644","0.00000646","0.00000644","0.00000645","9978740683.00","64364.88296145"],
["1627089060000","0.00000645","0.00000646","0.00000644","0.00000645","3187080415.00","20541.27428764"],
["1627089120000","0.00000645","0.00000646","0.00000644","0.00000645","2751413308.00","17750.22202733"],
["1627089180000","0.00000645","0.00000646","0.00000645","0.00000645","5167761787.00","33346.97701076"],
["1627089240000","0.00000645","0.00000645","0.00000644","0.00000645","1176824521.00","7582.93588900"],
["1627089300000","0.00000645","0.00000645","0.00000644","0.00000645","2778600234.00","17916.01857784"],
["1627089360000","0.00000645","0.00000646","0.00000645","0.00000646","2720970518.00","17567.49321024"],
["1627089420000","0.00000646","0.00000646","0.00000644","0.00000645","2242299535.00","14462.10807960"],
["1627089480000","0.00000646","0.00000646","0.00000645","0.00000646","737301733.00","4759.58700824"],
["1627089540000","0.00000646","0.00000647","0.00000645","0.00000645","6752994256.00","43629.44150100"],
["1627089600000","0.00000646","0.00000647","0.00000645","0.00000646","3727682456.00","24084.73059938"],
["1627089660000","0.00000647","0.00000647","0.00000645","0.00000646","6301581646.00","40695.14452129"],
["1627089720000","0.00000646","0.00000646","0.00000645","0.00000645","2156157465.00","13913.38885143"],
["1627089780000","0.00000646","0.00000646","0.00000644","0.00000645","3330203417.00","21480.46965821"],
["1627089840000","0.00000644","0.00000645","0.00000644","0.00000644","2474890542.00","15940.52925986"],
["1627089900000","0.00000645","0.00000645","0.00000643","0.00000644","23024954205.00","148236.18234500"],
["1627089960000","0.00000644","0.00000644","0.00000643","0.00000644","2100902991.00","13513.81595953"],
["1627090020000","0.00000643","0.00000644","0.00000642","0.00000643","4055249387.00","26067.16541995"],
["1627090080000","0.00000642","0.00000643","0.00000640","0.00000641","11397232579.00","73122.31939438"],
["1627090140000","0.00000641","0.00000641","0.00000640","0.00000641","1809903606.00","11593.01305101"],
["1627090200000","0.00000641","0.00000643","0.00000641","0.00000642","13054072631.00","83753.19393512"],
["1627090260000","0.00000642","0.00000642","0.00000640","0.00000640","6848968722.00","43869.42093306"],
["1627090320000","0.00000640","0.00000642","0.00000640","0.00000641","7764173403.00","49755.90488352"],
["1627090380000","0.00000641","0.00000642","0.00000641","0.00000641","2250571416.00","14435.94756488"],
["1627090440000","0.00000641","0.00000642","0.00000641","0.00000642","1330104075.00","8528.88819363"],
["1627090500000","0.00000642","0.00000642","0.00000641","0.00000641","1661146993.00","10662.49525684"],
["1627090560000","0.00000642","0.00000643","0.00000642","0.00000642","7468842733.00","47982.03050100"],
["1627090620000","0.00000642","0.00000643","0.00000641","0.00000641","12237402697.00","78471.47546187"],
["1627090680000","0.00000642","0.00000642","0.00000640","0.00000641","5048785671.00","32357.85282323"],
